Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"Wariness",Fellowship Block (PC),2,1,0.0000,0.0028,Unknown,0.03
"Wariness",Fellowship Block (PC),3,1,0.0000,0.0028,Unknown,0.03
"Wariness",Fellowship Block (PC),Any,3,0.0000,0.0083,Unknown,0.10
"Wariness",All Blocks (PC),Any,3,0.0000,0.0027,Unknown,0.21
"Saruman's Reach",Fellowship Block (PC),4,5,0.4000,0.0139,Unknown,0.17
"Saruman's Reach",Fellowship Block (PC),Any,5,0.4000,0.0139,Unknown,0.17
"Saruman's Reach",All Blocks (PC),Any,5,0.4000,0.0046,Unknown,0.35
"Uruk Spy",Fellowship Block (PC),4,3,0.6667,0.0083,Unknown,0.10
"Uruk Spy",Fellowship Block (PC),Any,3,0.6667,0.0083,Unknown,0.10
"Uruk Spy",All Blocks (PC),Any,3,0.6667,0.0027,Unknown,0.21
"No Business of Ours",Fellowship Block (PC),1,13,0.3077,0.0361,Unknown,0.44
"No Business of Ours",Fellowship Block (PC),2,5,0.4000,0.0139,Unknown,0.17
"No Business of Ours",Fellowship Block (PC),Any,18,0.3333,0.0500,Unknown,0.61
"No Business of Ours",Movie Block (PC),2,1,0.0000,0.0021,Unknown,0.06
"No Business of Ours",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"No Business of Ours",All Blocks (PC),Any,19,0.3158,0.0173,Unknown,1.32
"There Came a Cry",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"There Came a Cry",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"There Came a Cry",All Blocks (PC),Any,2,1.0000,0.0018,Unknown,0.14
"Keep Your Forked Tongue",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"Keep Your Forked Tongue",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"Keep Your Forked Tongue",All Blocks (PC),Any,2,1.0000,0.0018,Unknown,0.14
"Southron Thief",Expanded (PC),2,2,1.0000,0.0078,Unknown,0.28
"Southron Thief",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"Southron Thief",All Blocks (PC),Any,2,1.0000,0.0018,Unknown,0.14
"Southron Leader",Expanded (PC),1,3,1.0000,0.0117,Unknown,0.42
"Southron Leader",Expanded (PC),4,3,0.6667,0.0117,Unknown,0.42
"Southron Leader",Expanded (PC),Any,6,0.8333,0.0234,Unknown,0.84
"Southron Leader",Movie Block (PC),1,7,0.7143,0.0145,Unknown,0.40
"Southron Leader",Movie Block (PC),Any,7,0.7143,0.0145,Unknown,0.40
"Southron Leader",All Blocks (PC),Any,13,0.7692,0.0118,Unknown,0.90
"Light the Beacons",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"Light the Beacons",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"Light the Beacons",Movie Block (PC),1,1,1.0000,0.0021,Unknown,0.06
"Light the Beacons",Movie Block (PC),Any,1,1.0000,0.0021,Unknown,0.06
"Light the Beacons",All Blocks (PC),Any,3,1.0000,0.0027,Unknown,0.21
"Southron Commander",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"Southron Commander",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"Southron Commander",Movie Block (PC),1,5,0.6000,0.0104,Unknown,0.28
"Southron Commander",Movie Block (PC),3,1,0.0000,0.0021,Unknown,0.06
"Southron Commander",Movie Block (PC),Any,6,0.5000,0.0124,Unknown,0.34
"Southron Commander",All Blocks (PC),Any,8,0.6250,0.0073,Unknown,0.56
"Store-room",Expanded (PC),1,3,1.0000,0.0117,Unknown,0.42
"Store-room",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"Store-room",Expanded (PC),Any,4,0.7500,0.0156,Unknown,0.56
"Store-room",All Blocks (PC),Any,4,0.7500,0.0036,Unknown,0.28
"Strength in Numbers",Expanded (PC),3,4,0.7500,0.0156,Unknown,0.56
"Strength in Numbers",Expanded (PC),Any,4,0.7500,0.0156,Unknown,0.56
"Strength in Numbers",All Blocks (PC),Any,4,0.7500,0.0036,Unknown,0.28
"Mumakil of the Harad",Expanded (PC),2,2,1.0000,0.0078,Unknown,0.28
"Mumakil of the Harad",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"Mumakil of the Harad",Movie Block (PC),3,1,0.0000,0.0021,Unknown,0.06
"Mumakil of the Harad",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"Mumakil of the Harad",All Blocks (PC),Any,3,0.6667,0.0027,Unknown,0.21
"Southron Invaders",Expanded (PC),1,2,0.5000,0.0078,Unknown,0.28
"Southron Invaders",Expanded (PC),2,2,1.0000,0.0078,Unknown,0.28
"Southron Invaders",Expanded (PC),Any,4,0.7500,0.0156,Unknown,0.56
"Southron Invaders",All Blocks (PC),Any,4,0.7500,0.0036,Unknown,0.28
"Desert Stalker",Expanded (PC),1,5,0.6000,0.0195,Unknown,0.70
"Desert Stalker",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"Desert Stalker",Movie Block (PC),1,6,0.8333,0.0124,Unknown,0.34
"Desert Stalker",Movie Block (PC),Any,6,0.8333,0.0124,Unknown,0.34
"Desert Stalker",All Blocks (PC),Any,11,0.7273,0.0100,Unknown,0.76
"Cast Unto the Winds",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"Cast Unto the Winds",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"Cast Unto the Winds",All Blocks (PC),Any,2,1.0000,0.0018,Unknown,0.14
"So Fair, So Desperate",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"So Fair, So Desperate",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"So Fair, So Desperate",All Blocks (PC),Any,2,1.0000,0.0018,Unknown,0.14
"Southron Fighter",Expanded (PC),2,2,0.5000,0.0078,Unknown,0.28
"Southron Fighter",Expanded (PC),3,2,1.0000,0.0078,Unknown,0.28
"Southron Fighter",Expanded (PC),Any,4,0.7500,0.0156,Unknown,0.56
"Southron Fighter",All Blocks (PC),Any,4,0.7500,0.0036,Unknown,0.28
"Brace of Coneys",Expanded (PC),1,3,1.0000,0.0117,Unknown,0.42
"Brace of Coneys",Expanded (PC),2,4,0.2500,0.0156,Unknown,0.56
"Brace of Coneys",Expanded (PC),Any,7,0.5714,0.0273,Unknown,0.98
"Brace of Coneys",Movie Block (PC),1,1,0.0000,0.0021,Unknown,0.06
"Brace of Coneys",Movie Block (PC),2,1,1.0000,0.0021,Unknown,0.06
"Brace of Coneys",Movie Block (PC),4,2,0.0000,0.0041,Unknown,0.11
"Brace of Coneys",Movie Block (PC),Any,4,0.2500,0.0083,Unknown,0.23
"Brace of Coneys",All Blocks (PC),Any,11,0.4545,0.0100,Unknown,0.76
"•Under Foot",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"•Under Foot",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"•Under Foot",Movie Block (PC),1,1,0.0000,0.0021,Unknown,0.06
"•Under Foot",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"•Under Foot",All Blocks (PC),Any,3,0.6667,0.0027,Unknown,0.21
"•Ulaire Attea, Desirous of Power",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"•Ulaire Attea, Desirous of Power",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"•Ulaire Attea, Desirous of Power",All Blocks (PC),Any,2,1.0000,0.0018,Unknown,0.14
"Fool's Hope",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"Fool's Hope",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"Fool's Hope",Movie Block (PC),2,1,0.0000,0.0021,Unknown,0.06
"Fool's Hope",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"Fool's Hope",All Blocks (PC),Any,3,0.6667,0.0027,Unknown,0.21
"•Suzerain of Harad",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"•Suzerain of Harad",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"•Suzerain of Harad",Movie Block (PC),1,1,0.0000,0.0021,Unknown,0.06
"•Suzerain of Harad",Movie Block (PC),2,1,0.0000,0.0021,Unknown,0.06
"•Suzerain of Harad",Movie Block (PC),Any,2,0.0000,0.0041,Unknown,0.11
"•Suzerain of Harad",All Blocks (PC),Any,4,0.5000,0.0036,Unknown,0.28
"Southron Savage",Expanded (PC),2,2,1.0000,0.0078,Unknown,0.28
"Southron Savage",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"Southron Savage",All Blocks (PC),Any,2,1.0000,0.0018,Unknown,0.14
"Fireworks",Expanded (PC),2,3,1.0000,0.0117,Unknown,0.42
"Fireworks",Expanded (PC),Any,3,1.0000,0.0117,Unknown,0.42
"Fireworks",Fellowship Block (PC),1,2,0.0000,0.0056,Unknown,0.07
"Fireworks",Fellowship Block (PC),Any,2,0.0000,0.0056,Unknown,0.07
"Fireworks",Movie Block (PC),1,1,0.0000,0.0021,Unknown,0.06
"Fireworks",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"Fireworks",All Blocks (PC),Any,6,0.5000,0.0055,Unknown,0.42
"Desert Fighter",Expanded (PC),2,2,1.0000,0.0078,Unknown,0.28
"Desert Fighter",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"Desert Fighter",Movie Block (PC),3,1,0.0000,0.0021,Unknown,0.06
"Desert Fighter",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"Desert Fighter",All Blocks (PC),Any,3,0.6667,0.0027,Unknown,0.21
"Troop of Haradrim",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"Troop of Haradrim",Expanded (PC),3,2,1.0000,0.0078,Unknown,0.28
"Troop of Haradrim",Expanded (PC),Any,3,0.6667,0.0117,Unknown,0.42
"Troop of Haradrim",Movie Block (PC),3,1,0.0000,0.0021,Unknown,0.06
"Troop of Haradrim",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"Troop of Haradrim",All Blocks (PC),Any,4,0.5000,0.0036,Unknown,0.28
"•Goldberry, River-daughter",Expanded (PC),1,4,0.7500,0.0156,Unknown,0.56
"•Goldberry, River-daughter",Expanded (PC),Any,4,0.7500,0.0156,Unknown,0.56
"•Goldberry, River-daughter",Movie Block (PC),3,2,0.0000,0.0041,Unknown,0.11
"•Goldberry, River-daughter",Movie Block (PC),Any,2,0.0000,0.0041,Unknown,0.11
"•Goldberry, River-daughter",All Blocks (PC),Any,6,0.5000,0.0055,Unknown,0.42
"Desert Nomad",Expanded (PC),1,3,0.6667,0.0117,Unknown,0.42
"Desert Nomad",Expanded (PC),Any,3,0.6667,0.0117,Unknown,0.42
"Desert Nomad",Movie Block (PC),2,2,0.0000,0.0041,Unknown,0.11
"Desert Nomad",Movie Block (PC),Any,2,0.0000,0.0041,Unknown,0.11
"Desert Nomad",All Blocks (PC),Any,5,0.4000,0.0046,Unknown,0.35
"Desert Villain",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"Desert Villain",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"Desert Villain",Movie Block (PC),2,1,0.0000,0.0021,Unknown,0.06
"Desert Villain",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"Desert Villain",All Blocks (PC),Any,3,0.6667,0.0027,Unknown,0.21
"•Bilbo, Retired Adventurer",Expanded (PC),1,3,0.6667,0.0117,Unknown,0.42
"•Bilbo, Retired Adventurer",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"•Bilbo, Retired Adventurer",Expanded (PC),Any,4,0.5000,0.0156,Unknown,0.56
"•Bilbo, Retired Adventurer",Fellowship Block (PC),1,1,0.0000,0.0028,Unknown,0.03
"•Bilbo, Retired Adventurer",Fellowship Block (PC),2,1,0.0000,0.0028,Unknown,0.03
"•Bilbo, Retired Adventurer",Fellowship Block (PC),4,1,0.0000,0.0028,Unknown,0.03
"•Bilbo, Retired Adventurer",Fellowship Block (PC),Any,3,0.0000,0.0083,Unknown,0.10
"•Bilbo, Retired Adventurer",All Blocks (PC),Any,7,0.2857,0.0064,Unknown,0.49
"•Elrohir, Son of Elrond",Expanded (PC),1,4,0.2500,0.0156,Unknown,0.56
"•Elrohir, Son of Elrond",Expanded (PC),Any,4,0.2500,0.0156,Unknown,0.56
"•Elrohir, Son of Elrond",All Blocks (PC),Any,4,0.2500,0.0036,Unknown,0.28
"•Elladan, Son of Elrond",Expanded (PC),1,4,0.2500,0.0156,Unknown,0.56
"•Elladan, Son of Elrond",Expanded (PC),Any,4,0.2500,0.0156,Unknown,0.56
"•Elladan, Son of Elrond",All Blocks (PC),Any,4,0.2500,0.0036,Unknown,0.28
"Ancient Enmity",Expanded (PC),1,3,0.0000,0.0117,Unknown,0.42
"Ancient Enmity",Expanded (PC),Any,3,0.0000,0.0117,Unknown,0.42
"Ancient Enmity",All Blocks (PC),Any,3,0.0000,0.0027,Unknown,0.21
"Attunement",Expanded (PC),2,3,0.3333,0.0117,Unknown,0.42
"Attunement",Expanded (PC),4,1,0.0000,0.0039,Unknown,0.14
"Attunement",Expanded (PC),Any,4,0.2500,0.0156,Unknown,0.56
"Attunement",All Blocks (PC),Any,4,0.2500,0.0036,Unknown,0.28
"•Orc Insurgent",Expanded (PC),2,3,0.3333,0.0117,Unknown,0.42
"•Orc Insurgent",Expanded (PC),Any,3,0.3333,0.0117,Unknown,0.42
"•Orc Insurgent",Movie Block (PC),2,1,0.0000,0.0021,Unknown,0.06
"•Orc Insurgent",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"•Orc Insurgent",All Blocks (PC),Any,4,0.2500,0.0036,Unknown,0.28
"•Crown of Gondor",Expanded (PC),1,3,0.0000,0.0117,Unknown,0.42
"•Crown of Gondor",Expanded (PC),Any,3,0.0000,0.0117,Unknown,0.42
"•Crown of Gondor",All Blocks (PC),Any,3,0.0000,0.0027,Unknown,0.21
"•Elrond, Elven Lord",Expanded (PC),1,2,0.5000,0.0078,Unknown,0.28
"•Elrond, Elven Lord",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"•Elrond, Elven Lord",Expanded (PC),Any,3,0.3333,0.0117,Unknown,0.42
"•Elrond, Elven Lord",Movie Block (PC),2,1,0.0000,0.0021,Unknown,0.06
"•Elrond, Elven Lord",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"•Elrond, Elven Lord",All Blocks (PC),Any,4,0.2500,0.0036,Unknown,0.28
"•Isildur, Sword-Bearer",Expanded (PC),1,2,0.5000,0.0078,Unknown,0.28
"•Isildur, Sword-Bearer",Expanded (PC),Any,2,0.5000,0.0078,Unknown,0.28
"•Isildur, Sword-Bearer",All Blocks (PC),Any,2,0.5000,0.0018,Unknown,0.14
"Pelennor Fields",Expanded (PC),Site,6,0.3333,0.0234,1.84,1.84
"Pelennor Fields",All Blocks (PC),Site,6,0.3333,0.0055,1.02,1.02
"Northern Pelennor",Expanded (PC),Site,2,1.0000,0.0078,0.61,0.61
"Northern Pelennor",All Blocks (PC),Site,2,1.0000,0.0018,0.33,0.33
"Hobbiton Market",Expanded (PC),Site,2,0.5000,0.0078,0.61,0.61
"Hobbiton Market",All Blocks (PC),Site,2,0.5000,0.0018,0.33,0.33
"Precise Attack",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"Precise Attack",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"Precise Attack",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"Armored Easterling",Expanded (PC),4,1,1.0000,0.0039,Unknown,0.14
"Armored Easterling",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"Armored Easterling",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"•Eowyn, Restless Warrior",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"•Eowyn, Restless Warrior",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"•Eowyn, Restless Warrior",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"Column of Easterlings",Expanded (PC),2,1,1.0000,0.0039,Unknown,0.14
"Column of Easterlings",Expanded (PC),4,1,1.0000,0.0039,Unknown,0.14
"Column of Easterlings",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"Column of Easterlings",All Blocks (PC),Any,2,1.0000,0.0018,Unknown,0.14
"Reckless We Rode",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"Reckless We Rode",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"Reckless We Rode",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"Easterling Shield Wall",Expanded (PC),2,1,1.0000,0.0039,Unknown,0.14
"Easterling Shield Wall",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"Easterling Shield Wall",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"Courageous Easterling",Expanded (PC),2,1,1.0000,0.0039,Unknown,0.14
"Courageous Easterling",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"Courageous Easterling",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"Riddermark Javelin",Expanded (PC),1,3,0.3333,0.0117,Unknown,0.42
"Riddermark Javelin",Expanded (PC),2,2,1.0000,0.0078,Unknown,0.28
"Riddermark Javelin",Expanded (PC),4,2,1.0000,0.0078,Unknown,0.28
"Riddermark Javelin",Expanded (PC),Any,7,0.7143,0.0273,Unknown,0.98
"Riddermark Javelin",All Blocks (PC),Any,7,0.7143,0.0064,Unknown,0.49
"Detachment of Haradrim",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"Detachment of Haradrim",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"Detachment of Haradrim",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"Stragglers",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"Stragglers",Expanded (PC),3,2,0.5000,0.0078,Unknown,0.28
"Stragglers",Expanded (PC),Any,3,0.6667,0.0117,Unknown,0.42
"Stragglers",All Blocks (PC),Any,3,0.6667,0.0027,Unknown,0.21
"•Easterling Host",Expanded (PC),1,1,0.0000,0.0039,Unknown,0.14
"•Easterling Host",Expanded (PC),2,1,1.0000,0.0039,Unknown,0.14
"•Easterling Host",Expanded (PC),Any,2,0.5000,0.0078,Unknown,0.28
"•Easterling Host",All Blocks (PC),Any,2,0.5000,0.0018,Unknown,0.14
"Corsair Halberd",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"Corsair Halberd",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"Corsair Halberd",Expanded (PC),Any,2,0.5000,0.0078,Unknown,0.28
"Corsair Halberd",All Blocks (PC),Any,2,0.5000,0.0018,Unknown,0.14
"•Bill Ferny, Agent of Saruman",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"•Bill Ferny, Agent of Saruman",Expanded (PC),2,3,0.3333,0.0117,Unknown,0.42
"•Bill Ferny, Agent of Saruman",Expanded (PC),4,1,0.0000,0.0039,Unknown,0.14
"•Bill Ferny, Agent of Saruman",Expanded (PC),Any,6,0.5000,0.0234,Unknown,0.84
"•Bill Ferny, Agent of Saruman",All Blocks (PC),Any,6,0.5000,0.0055,Unknown,0.42
"•Grima, Footman of Saruman",Expanded (PC),1,4,0.7500,0.0156,Unknown,0.56
"•Grima, Footman of Saruman",Expanded (PC),Any,4,0.7500,0.0156,Unknown,0.56
"•Grima, Footman of Saruman",All Blocks (PC),Any,4,0.7500,0.0036,Unknown,0.28
"Songs of the Blessed Realm",Expanded (PC),1,2,0.5000,0.0078,Unknown,0.28
"Songs of the Blessed Realm",Expanded (PC),2,4,0.5000,0.0156,Unknown,0.56
"Songs of the Blessed Realm",Expanded (PC),Any,6,0.5000,0.0234,Unknown,0.84
"Songs of the Blessed Realm",Fellowship Block (PC),1,3,0.6667,0.0083,Unknown,0.10
"Songs of the Blessed Realm",Fellowship Block (PC),Any,3,0.6667,0.0083,Unknown,0.10
"Songs of the Blessed Realm",Movie Block (PC),3,1,0.0000,0.0021,Unknown,0.06
"Songs of the Blessed Realm",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"Songs of the Blessed Realm",All Blocks (PC),Any,10,0.5000,0.0091,Unknown,0.70
"An Honorable Charge",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"An Honorable Charge",Expanded (PC),2,1,1.0000,0.0039,Unknown,0.14
"An Honorable Charge",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"An Honorable Charge",Movie Block (PC),2,4,0.2500,0.0083,Unknown,0.23
"An Honorable Charge",Movie Block (PC),4,4,0.7500,0.0083,Unknown,0.23
"An Honorable Charge",Movie Block (PC),Any,8,0.5000,0.0166,Unknown,0.45
"An Honorable Charge",All Blocks (PC),Any,10,0.6000,0.0091,Unknown,0.70
"•Border Patrol",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"•Border Patrol",Expanded (PC),2,2,0.5000,0.0078,Unknown,0.28
"•Border Patrol",Expanded (PC),Any,3,0.6667,0.0117,Unknown,0.42
"•Border Patrol",All Blocks (PC),Any,3,0.6667,0.0027,Unknown,0.21
"•Snowmane, Noble Mearas",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"•Snowmane, Noble Mearas",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"•Snowmane, Noble Mearas",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"Lying Counsel",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"Lying Counsel",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"Lying Counsel",All Blocks (PC),Any,2,1.0000,0.0018,Unknown,0.14
"•Castamir of Umbar, Corsair Vandal",Expanded (PC),1,2,1.0000,0.0078,Unknown,0.28
"•Castamir of Umbar, Corsair Vandal",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"•Castamir of Umbar, Corsair Vandal",Expanded (PC),Any,3,0.6667,0.0117,Unknown,0.42
"•Castamir of Umbar, Corsair Vandal",All Blocks (PC),Any,3,0.6667,0.0027,Unknown,0.21
"•Saruman, Of Many Colours",Expanded (PC),1,9,0.4444,0.0352,Unknown,1.26
"•Saruman, Of Many Colours",Expanded (PC),Any,9,0.4444,0.0352,Unknown,1.26
"•Saruman, Of Many Colours",All Blocks (PC),Any,9,0.4444,0.0082,Unknown,0.63
"Blades Drawn",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"Blades Drawn",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"Blades Drawn",Movie Block (PC),2,1,1.0000,0.0021,Unknown,0.06
"Blades Drawn",Movie Block (PC),Any,1,1.0000,0.0021,Unknown,0.06
"Blades Drawn",All Blocks (PC),Any,2,1.0000,0.0018,Unknown,0.14
"Covetous Easterling",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"Covetous Easterling",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"Covetous Easterling",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"Rampaging Easterling",Expanded (PC),4,1,1.0000,0.0039,Unknown,0.14
"Rampaging Easterling",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"Rampaging Easterling",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"Gathering Strength",Expanded (PC),2,3,1.0000,0.0117,Unknown,0.42
"Gathering Strength",Expanded (PC),Any,3,1.0000,0.0117,Unknown,0.42
"Gathering Strength",All Blocks (PC),Any,3,1.0000,0.0027,Unknown,0.21
"•Orophin, Brother of Haldir",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"•Orophin, Brother of Haldir",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"•Orophin, Brother of Haldir",Expanded (PC),Any,2,0.5000,0.0078,Unknown,0.28
"•Orophin, Brother of Haldir",All Blocks (PC),Any,2,0.5000,0.0018,Unknown,0.14
"•Aldor, Soldier of Edoras",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"•Aldor, Soldier of Edoras",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"•Aldor, Soldier of Edoras",Movie Block (PC),1,1,0.0000,0.0021,Unknown,0.06
"•Aldor, Soldier of Edoras",Movie Block (PC),Any,1,0.0000,0.0021,Unknown,0.06
"•Aldor, Soldier of Edoras",All Blocks (PC),Any,2,0.5000,0.0018,Unknown,0.14
"Harrying Hillman",Expanded (PC),2,1,1.0000,0.0039,Unknown,0.14
"Harrying Hillman",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"Harrying Hillman",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"War Trident",Expanded (PC),3,2,1.0000,0.0078,Unknown,0.28
"War Trident",Expanded (PC),Any,2,1.0000,0.0078,Unknown,0.28
"War Trident",All Blocks (PC),Any,2,1.0000,0.0018,Unknown,0.14
"Poisonous Words",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"Poisonous Words",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"Poisonous Words",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"•Theoden, Leader of Spears",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"•Theoden, Leader of Spears",Expanded (PC),Any,1,1.0000,0.0039,Unknown,0.14
"•Theoden, Leader of Spears",All Blocks (PC),Any,1,1.0000,0.0009,Unknown,0.07
"•Tracking the Prize",Expanded (PC),1,1,0.0000,0.0039,Unknown,0.14
"•Tracking the Prize",Expanded (PC),Any,1,0.0000,0.0039,Unknown,0.14
"•Tracking the Prize",All Blocks (PC),Any,1,0.0000,0.0009,Unknown,0.07
"White Hand Taskmaster",Expanded (PC),2,2,1.0000,0.0078,Unknown,0.28
"White Hand Taskmaster",Expanded (PC),3,1,1.0000,0.0039,Unknown,0.14
"White Hand Taskmaster",Expanded (PC),4,2,0.0000,0.0078,Unknown,0.28
"White Hand Taskmaster",Expanded (PC),Any,5,0.6000,0.0195,Unknown,0.70
"White Hand Taskmaster",All Blocks (PC),Any,5,0.6000,0.0046,Unknown,0.35
"Weapons of Control",Expanded (PC),1,1,0.0000,0.0039,Unknown,0.14
"Weapons of Control",Expanded (PC),Any,1,0.0000,0.0039,Unknown,0.14
"Weapons of Control",All Blocks (PC),Any,1,0.0000,0.0009,Unknown,0.07
"•With All Possible Speed",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"•With All Possible Speed",Expanded (PC),2,3,0.3333,0.0117,Unknown,0.42
"•With All Possible Speed",Expanded (PC),Any,4,0.5000,0.0156,Unknown,0.56
"•With All Possible Speed",All Blocks (PC),Any,4,0.5000,0.0036,Unknown,0.28
"Final Triumph",Expanded (PC),1,1,1.0000,0.0039,Unknown,0.14
"Final Triumph",Expanded (PC),4,1,0.0000,0.0039,Unknown,0.14
"Final Triumph",Expanded (PC),Any,2,0.5000,0.0078,Unknown,0.28
"Final Triumph",All Blocks (PC),Any,2,0.5000,0.0018,Unknown,0.14
"Leechcraft",Expanded (PC),1,8,0.3750,0.0313,Unknown,1.12
"Leechcraft",Expanded (PC),Any,8,0.3750,0.0313,Unknown,1.12
"Leechcraft",All Blocks (PC),Any,8,0.3750,0.0073,Unknown,0.56
"A Dark Shape Sprang",Expanded (PC),1,2,0.5000,0.0078,Unknown,0.28
"A Dark Shape Sprang",Expanded (PC),2,1,0.0000,0.0039,Unknown,0.14
"A Dark Shape Sprang",Expanded (PC),Any,3,0.3333,0.0117,Unknown,0.42
"A Dark Shape Sprang",Movie Block (PC),2,1,0.0000,0.0021,Unknown,0.06
