Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"•Asfaloth, Swift Blossom",Expanded (PC),2,1,0.0000,0.0054,Unknown,0.17
"•Asfaloth, Swift Blossom",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"•Asfaloth, Swift Blossom",All Blocks (PC),Any,4,0.5000,0.0020,Unknown,0.16
"Throw Yourself in Next Time",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"Throw Yourself in Next Time",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"Throw Yourself in Next Time",Fellowship Block (PC),1,1,1.0000,0.0014,Unknown,0.02
"Throw Yourself in Next Time",Fellowship Block (PC),2,4,0.5000,0.0055,Unknown,0.07
"Throw Yourself in Next Time",Fellowship Block (PC),Any,5,0.6000,0.0069,Unknown,0.09
"Throw Yourself in Next Time",Movie Block (PC),2,2,0.0000,0.0018,Unknown,0.06
"Throw Yourself in Next Time",Movie Block (PC),Any,2,0.0000,0.0018,Unknown,0.06
"Throw Yourself in Next Time",All Blocks (PC),Any,8,0.3750,0.0039,Unknown,0.32
"Elven Brooch",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"Elven Brooch",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"Elven Brooch",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"•Ancient Blade",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"•Ancient Blade",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"•Ancient Blade",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"•Secluded Homestead",Expanded (PC),1,2,0.0000,0.0109,Unknown,0.33
"•Secluded Homestead",Expanded (PC),Any,2,0.0000,0.0109,Unknown,0.33
"•Secluded Homestead",All Blocks (PC),Any,2,0.0000,0.0010,Unknown,0.08
"Leaving Forever",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"Leaving Forever",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"Leaving Forever",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"•Hope Comes",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"•Hope Comes",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"•Hope Comes",Movie Block (PC),1,2,0.0000,0.0018,Unknown,0.06
"•Hope Comes",Movie Block (PC),Any,2,0.0000,0.0018,Unknown,0.06
"•Hope Comes",All Blocks (PC),Any,3,0.0000,0.0015,Unknown,0.12
"•Agility",Expanded (PC),1,6,0.5000,0.0326,Unknown,0.99
"•Agility",Expanded (PC),Any,6,0.5000,0.0326,Unknown,0.99
"•Agility",Movie Block (PC),1,7,0.2857,0.0063,Unknown,0.19
"•Agility",Movie Block (PC),2,3,0.6667,0.0027,Unknown,0.08
"•Agility",Movie Block (PC),Any,10,0.4000,0.0089,Unknown,0.28
"•Agility",All Blocks (PC),Any,16,0.4375,0.0079,Unknown,0.63
"Into the West",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"Into the West",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"Into the West",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"•Arwen, She-Elf",Expanded (PC),1,4,0.2500,0.0217,Unknown,0.66
"•Arwen, She-Elf",Expanded (PC),Any,4,0.2500,0.0217,Unknown,0.66
"•Arwen, She-Elf",All Blocks (PC),Any,4,0.2500,0.0020,Unknown,0.16
"•Gift of the Evenstar, Blessed Light",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"•Gift of the Evenstar, Blessed Light",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"•Gift of the Evenstar, Blessed Light",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Lembas Bread",Expanded (PC),4,1,0.0000,0.0054,Unknown,0.17
"Lembas Bread",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"Lembas Bread",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"Sword of the Fallen",Expanded (PC),2,1,0.0000,0.0054,Unknown,0.17
"Sword of the Fallen",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"Sword of the Fallen",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"Uncertain Paths",Expanded (PC),3,1,0.0000,0.0054,Unknown,0.17
"Uncertain Paths",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"Uncertain Paths",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"Gate of Mordor",Expanded (PC),Site,12,0.4167,0.0652,5.09,5.09
"Gate of Mordor",All Blocks (PC),Site,12,0.4167,0.0059,1.09,1.09
"•Anarion, Lord of Anorien ",Expanded (PC),1,3,0.6667,0.0163,Unknown,0.50
"•Anarion, Lord of Anorien ",Expanded (PC),2,1,0.0000,0.0054,Unknown,0.17
"•Anarion, Lord of Anorien ",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"•Anarion, Lord of Anorien ",All Blocks (PC),Any,4,0.5000,0.0020,Unknown,0.16
"Voice of Rauros",Expanded (PC),1,3,0.6667,0.0163,Unknown,0.50
"Voice of Rauros",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"Voice of Rauros",All Blocks (PC),Any,3,0.6667,0.0015,Unknown,0.12
"•Denethor, Wizened Steward",Expanded (PC),1,3,0.6667,0.0163,Unknown,0.50
"•Denethor, Wizened Steward",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"•Denethor, Wizened Steward",Movie Block (PC),1,5,0.6000,0.0045,Unknown,0.14
"•Denethor, Wizened Steward",Movie Block (PC),Any,5,0.6000,0.0045,Unknown,0.14
"•Denethor, Wizened Steward",All Blocks (PC),Any,8,0.6250,0.0039,Unknown,0.32
"Cirith Ungol Sentinel",Expanded (PC),4,3,0.6667,0.0163,Unknown,0.50
"Cirith Ungol Sentinel",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"Cirith Ungol Sentinel",Movie Block (PC),4,6,0.6667,0.0054,Unknown,0.17
"Cirith Ungol Sentinel",Movie Block (PC),Any,6,0.6667,0.0054,Unknown,0.17
"Cirith Ungol Sentinel",All Blocks (PC),Any,9,0.6667,0.0044,Unknown,0.36
"Cirith Ungol Patroller",Expanded (PC),3,3,0.6667,0.0163,Unknown,0.50
"Cirith Ungol Patroller",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"Cirith Ungol Patroller",All Blocks (PC),Any,3,0.6667,0.0015,Unknown,0.12
"Cirith Ungol Sentry",Expanded (PC),4,3,0.6667,0.0163,Unknown,0.50
"Cirith Ungol Sentry",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"Cirith Ungol Sentry",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"Cirith Ungol Sentry",Movie Block (PC),4,4,0.7500,0.0036,Unknown,0.11
"Cirith Ungol Sentry",Movie Block (PC),Any,5,0.6000,0.0045,Unknown,0.14
"Cirith Ungol Sentry",All Blocks (PC),Any,8,0.6250,0.0039,Unknown,0.32
"Massing in the East",Expanded (PC),1,3,0.6667,0.0163,Unknown,0.50
"Massing in the East",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"Massing in the East",All Blocks (PC),Any,3,0.6667,0.0015,Unknown,0.12
"Forces of Mordor",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"Forces of Mordor",Expanded (PC),2,4,0.5000,0.0217,Unknown,0.66
"Forces of Mordor",Expanded (PC),4,3,0.3333,0.0163,Unknown,0.50
"Forces of Mordor",Expanded (PC),Any,8,0.3750,0.0435,Unknown,1.32
"Forces of Mordor",All Blocks (PC),Any,8,0.3750,0.0039,Unknown,0.32
"Seeking Its Master",Expanded (PC),1,3,0.6667,0.0163,Unknown,0.50
"Seeking Its Master",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"Seeking Its Master",All Blocks (PC),Any,3,0.6667,0.0015,Unknown,0.12
"Sleepless Dead",Expanded (PC),1,3,0.6667,0.0163,Unknown,0.50
"Sleepless Dead",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"Sleepless Dead",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"Sleepless Dead",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"Sleepless Dead",All Blocks (PC),Any,4,0.5000,0.0020,Unknown,0.16
"Oathbreaker",Expanded (PC),1,3,0.6667,0.0163,Unknown,0.50
"Oathbreaker",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"Oathbreaker",Movie Block (PC),1,1,0.0000,0.0009,Unknown,0.03
"Oathbreaker",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"Oathbreaker",All Blocks (PC),Any,4,0.5000,0.0020,Unknown,0.16
"Dark Approach",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"Dark Approach",Expanded (PC),4,2,0.5000,0.0109,Unknown,0.33
"Dark Approach",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"Dark Approach",All Blocks (PC),Any,3,0.3333,0.0015,Unknown,0.12
"Black Rider",Expanded (PC),2,1,1.0000,0.0054,Unknown,0.17
"Black Rider",Expanded (PC),3,2,0.5000,0.0109,Unknown,0.33
"Black Rider",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"Black Rider",All Blocks (PC),Any,3,0.6667,0.0015,Unknown,0.12
"Lost in the Woods",Expanded (PC),4,4,0.5000,0.0217,Unknown,0.66
"Lost in the Woods",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"Lost in the Woods",All Blocks (PC),Any,4,0.5000,0.0020,Unknown,0.16
"•Aragorn, Driven by Need",Expanded (PC),1,3,0.3333,0.0163,Unknown,0.50
"•Aragorn, Driven by Need",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"•Aragorn, Driven by Need",Movie Block (PC),1,1,1.0000,0.0009,Unknown,0.03
"•Aragorn, Driven by Need",Movie Block (PC),3,10,0.4000,0.0089,Unknown,0.28
"•Aragorn, Driven by Need",Movie Block (PC),Any,11,0.4545,0.0098,Unknown,0.30
"•Aragorn, Driven by Need",All Blocks (PC),Any,14,0.4286,0.0069,Unknown,0.55
"•The Palantir of Orthanc, Recovered Seeing Stone",Expanded (PC),1,7,0.7143,0.0380,Unknown,1.16
"•The Palantir of Orthanc, Recovered Seeing Stone",Expanded (PC),Any,7,0.7143,0.0380,Unknown,1.16
"•The Palantir of Orthanc, Recovered Seeing Stone",All Blocks (PC),Any,7,0.7143,0.0035,Unknown,0.28
"Pelennor Fields",Expanded (PC),Site,10,0.2000,0.0543,4.24,4.24
"Pelennor Fields",All Blocks (PC),Site,10,0.2000,0.0049,0.91,0.91
"Streets of Bree",Expanded (PC),Site,13,0.5385,0.0707,5.52,5.52
"Streets of Bree",All Blocks (PC),Site,13,0.5385,0.0064,1.19,1.19
"Leechcraft",Expanded (PC),1,6,0.3333,0.0326,Unknown,0.99
"Leechcraft",Expanded (PC),Any,6,0.3333,0.0326,Unknown,0.99
"Leechcraft",Movie Block (PC),1,1,0.0000,0.0009,Unknown,0.03
"Leechcraft",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"Leechcraft",All Blocks (PC),Any,7,0.2857,0.0035,Unknown,0.28
"•Slow-kindled Courage",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"•Slow-kindled Courage",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"•Slow-kindled Courage",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Column of Easterlings",Expanded (PC),2,2,0.5000,0.0109,Unknown,0.33
"Column of Easterlings",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Column of Easterlings",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Shadow of the Wood",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"Shadow of the Wood",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Shadow of the Wood",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Not the First Halfling",Expanded (PC),1,4,0.5000,0.0217,Unknown,0.66
"Not the First Halfling",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"Not the First Halfling",All Blocks (PC),Any,4,0.5000,0.0020,Unknown,0.16
"Momentous Gathering",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"Momentous Gathering",Expanded (PC),2,5,0.8000,0.0272,Unknown,0.83
"Momentous Gathering",Expanded (PC),4,1,0.0000,0.0054,Unknown,0.17
"Momentous Gathering",Expanded (PC),Any,8,0.6250,0.0435,Unknown,1.32
"Momentous Gathering",All Blocks (PC),Any,8,0.6250,0.0039,Unknown,0.32
"Harry Goatleaf",Expanded (PC),2,2,0.5000,0.0109,Unknown,0.33
"Harry Goatleaf",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Harry Goatleaf",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"•Bill Ferny, Agent of Saruman",Expanded (PC),1,5,0.4000,0.0272,Unknown,0.83
"•Bill Ferny, Agent of Saruman",Expanded (PC),Any,5,0.4000,0.0272,Unknown,0.83
"•Bill Ferny, Agent of Saruman",All Blocks (PC),Any,5,0.4000,0.0025,Unknown,0.20
"Declined Business",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"Declined Business",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Declined Business",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Swarthy Bree-lander",Expanded (PC),2,2,0.5000,0.0109,Unknown,0.33
"Swarthy Bree-lander",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Swarthy Bree-lander",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Men Will Fall",Expanded (PC),2,6,0.3333,0.0326,Unknown,0.99
"Men Will Fall",Expanded (PC),Any,6,0.3333,0.0326,Unknown,0.99
"Men Will Fall",All Blocks (PC),Any,6,0.3333,0.0030,Unknown,0.24
"Long Slow Wrath",Expanded (PC),4,2,0.5000,0.0109,Unknown,0.33
"Long Slow Wrath",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Long Slow Wrath",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Store-room",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"Store-room",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Store-room",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Closer and Closer He Bent",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"Closer and Closer He Bent",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Closer and Closer He Bent",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Lying Counsel",Expanded (PC),2,2,0.5000,0.0109,Unknown,0.33
"Lying Counsel",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Lying Counsel",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Lathspell",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"Lathspell",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Lathspell",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Pursuing Horde",Expanded (PC),2,1,0.0000,0.0054,Unknown,0.17
"Pursuing Horde",Expanded (PC),3,5,0.4000,0.0272,Unknown,0.83
"Pursuing Horde",Expanded (PC),Any,6,0.3333,0.0326,Unknown,0.99
"Pursuing Horde",All Blocks (PC),Any,6,0.3333,0.0030,Unknown,0.24
"Squint-eyed Southerner",Expanded (PC),3,2,0.5000,0.0109,Unknown,0.33
"Squint-eyed Southerner",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Squint-eyed Southerner",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Rough Man of the South",Expanded (PC),3,2,0.5000,0.0109,Unknown,0.33
"Rough Man of the South",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Rough Man of the South",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Ill News Is An Ill Guest",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"Ill News Is An Ill Guest",Expanded (PC),2,1,0.0000,0.0054,Unknown,0.17
"Ill News Is An Ill Guest",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"Ill News Is An Ill Guest",All Blocks (PC),Any,3,0.3333,0.0015,Unknown,0.12
"Countless Companies",Expanded (PC),1,4,0.5000,0.0217,Unknown,0.66
"Countless Companies",Expanded (PC),2,9,0.5556,0.0489,Unknown,1.49
"Countless Companies",Expanded (PC),3,1,0.0000,0.0054,Unknown,0.17
"Countless Companies",Expanded (PC),Any,14,0.5000,0.0761,Unknown,2.31
"Countless Companies",All Blocks (PC),Any,14,0.5000,0.0069,Unknown,0.55
"We Shall Meet Again Soon",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"We Shall Meet Again Soon",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"We Shall Meet Again Soon",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Pavise",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"Pavise",Expanded (PC),2,4,0.5000,0.0217,Unknown,0.66
"Pavise",Expanded (PC),3,2,0.0000,0.0109,Unknown,0.33
"Pavise",Expanded (PC),4,5,0.8000,0.0272,Unknown,0.83
"Pavise",Expanded (PC),Any,13,0.5385,0.0707,Unknown,2.15
"Pavise",All Blocks (PC),Any,13,0.5385,0.0064,Unknown,0.51
"Man of Bree",Expanded (PC),4,2,0.5000,0.0109,Unknown,0.33
"Man of Bree",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Man of Bree",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"•Horn of the Mark",Expanded (PC),1,4,0.2500,0.0217,Unknown,0.66
"•Horn of the Mark",Expanded (PC),Any,4,0.2500,0.0217,Unknown,0.66
"•Horn of the Mark",Movie Block (PC),1,1,0.0000,0.0009,Unknown,0.03
"•Horn of the Mark",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"•Horn of the Mark",All Blocks (PC),Any,5,0.2000,0.0025,Unknown,0.20
"Strange-looking Men",Expanded (PC),2,2,0.5000,0.0109,Unknown,0.33
"Strange-looking Men",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"Strange-looking Men",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"•Grima, Betrayer of Rohan",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"•Grima, Betrayer of Rohan",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"•Grima, Betrayer of Rohan",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"•Merry, Loyal Companion",Expanded (PC),1,4,0.5000,0.0217,Unknown,0.66
"•Merry, Loyal Companion",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"•Merry, Loyal Companion",All Blocks (PC),Any,4,0.5000,0.0020,Unknown,0.16
"•Saruman, Coldly Still",Expanded (PC),2,3,0.3333,0.0163,Unknown,0.50
"•Saruman, Coldly Still",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"•Saruman, Coldly Still",All Blocks (PC),Any,3,0.3333,0.0015,Unknown,0.12
"Fireworks",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"Fireworks",Expanded (PC),2,2,0.5000,0.0109,Unknown,0.33
"Fireworks",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"Fireworks",All Blocks (PC),Any,4,0.5000,0.0020,Unknown,0.16
"War Trident",Expanded (PC),3,2,0.5000,0.0109,Unknown,0.33
"War Trident",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"War Trident",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"•Birchseed, Tall Statesman",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"•Birchseed, Tall Statesman",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"•Birchseed, Tall Statesman",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Run Until Found",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"Run Until Found",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"Run Until Found",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"Fortress of Orthanc",Expanded (PC),Site,5,0.6000,0.0272,2.13,2.13
"Fortress of Orthanc",All Blocks (PC),Site,5,0.6000,0.0025,0.46,0.46
"Keep Your Forked Tongue",Expanded (PC),2,3,0.3333,0.0163,Unknown,0.50
"Keep Your Forked Tongue",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"Keep Your Forked Tongue",All Blocks (PC),Any,3,0.3333,0.0015,Unknown,0.12
"•Our Time",Expanded (PC),1,5,0.4000,0.0272,Unknown,0.83
"•Our Time",Expanded (PC),Any,5,0.4000,0.0272,Unknown,0.83
"•Our Time",All Blocks (PC),Any,5,0.4000,0.0025,Unknown,0.20
"•Gandalf, The White Wizard",Expanded (PC),1,3,0.3333,0.0163,Unknown,0.50
"•Gandalf, The White Wizard",Expanded (PC),4,1,0.0000,0.0054,Unknown,0.17
"•Gandalf, The White Wizard",Expanded (PC),Any,4,0.2500,0.0217,Unknown,0.66
"•Gandalf, The White Wizard",Movie Block (PC),3,2,0.5000,0.0018,Unknown,0.06
"•Gandalf, The White Wizard",Movie Block (PC),4,2,0.0000,0.0018,Unknown,0.06
"•Gandalf, The White Wizard",Movie Block (PC),Any,4,0.2500,0.0036,Unknown,0.11
"•Gandalf, The White Wizard",All Blocks (PC),Any,8,0.2500,0.0039,Unknown,0.32
"Mordor Fiend",Expanded (PC),1,3,0.3333,0.0163,Unknown,0.50
"Mordor Fiend",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"Mordor Fiend",All Blocks (PC),Any,3,0.3333,0.0015,Unknown,0.12
"Invading Haradrim",Expanded (PC),4,3,0.3333,0.0163,Unknown,0.50
"Invading Haradrim",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"Invading Haradrim",All Blocks (PC),Any,3,0.3333,0.0015,Unknown,0.12
"Undaunted",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"Undaunted",Expanded (PC),2,3,0.3333,0.0163,Unknown,0.50
"Undaunted",Expanded (PC),Any,4,0.2500,0.0217,Unknown,0.66
"Undaunted",All Blocks (PC),Any,4,0.2500,0.0020,Unknown,0.16
"Goaded to War",Expanded (PC),2,3,0.3333,0.0163,Unknown,0.50
"Goaded to War",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"Goaded to War",All Blocks (PC),Any,3,0.3333,0.0015,Unknown,0.12
"Enraged Southron",Expanded (PC),1,3,0.3333,0.0163,Unknown,0.50
"Enraged Southron",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"Enraged Southron",All Blocks (PC),Any,3,0.3333,0.0015,Unknown,0.12
"Strength Born of Fear",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"Strength Born of Fear",Expanded (PC),3,3,0.3333,0.0163,Unknown,0.50
"Strength Born of Fear",Expanded (PC),Any,5,0.4000,0.0272,Unknown,0.83
"Strength Born of Fear",Fellowship Block (PC),1,1,1.0000,0.0014,Unknown,0.02
"Strength Born of Fear",Fellowship Block (PC),Any,1,1.0000,0.0014,Unknown,0.02
"Strength Born of Fear",All Blocks (PC),Any,6,0.5000,0.0030,Unknown,0.24
"Fury of the White Rider",Expanded (PC),3,5,0.4000,0.0272,Unknown,0.83
"Fury of the White Rider",Expanded (PC),Any,5,0.4000,0.0272,Unknown,0.83
"Fury of the White Rider",All Blocks (PC),Any,5,0.4000,0.0025,Unknown,0.20
"Harrying Hillman",Expanded (PC),1,3,0.3333,0.0163,Unknown,0.50
"Harrying Hillman",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"Harrying Hillman",All Blocks (PC),Any,3,0.3333,0.0015,Unknown,0.12
"•Gandalf's Hat",Expanded (PC),1,5,0.4000,0.0272,Unknown,0.83
"•Gandalf's Hat",Expanded (PC),Any,5,0.4000,0.0272,Unknown,0.83
"•Gandalf's Hat",All Blocks (PC),Any,5,0.4000,0.0025,Unknown,0.20
"Orc Assault Band",Expanded (PC),1,3,0.3333,0.0163,Unknown,0.50
"Orc Assault Band",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"Orc Assault Band",Movie Block (PC),1,4,0.7500,0.0036,Unknown,0.11
"Orc Assault Band",Movie Block (PC),Any,4,0.7500,0.0036,Unknown,0.11
"Orc Assault Band",All Blocks (PC),Any,7,0.5714,0.0035,Unknown,0.28
"Poisonous Words",Expanded (PC),2,4,0.2500,0.0217,Unknown,0.66
"Poisonous Words",Expanded (PC),Any,4,0.2500,0.0217,Unknown,0.66
"Poisonous Words",All Blocks (PC),Any,4,0.2500,0.0020,Unknown,0.16
"•Gandalf's Staff, Focus of Power",Expanded (PC),1,4,0.2500,0.0217,Unknown,0.66
"•Gandalf's Staff, Focus of Power",Expanded (PC),Any,4,0.2500,0.0217,Unknown,0.66
"•Gandalf's Staff, Focus of Power",Movie Block (PC),1,2,0.5000,0.0018,Unknown,0.06
"•Gandalf's Staff, Focus of Power",Movie Block (PC),Any,2,0.5000,0.0018,Unknown,0.06
"•Gandalf's Staff, Focus of Power",All Blocks (PC),Any,6,0.3333,0.0030,Unknown,0.24
"•Gondorian Servant, Denethor's Handman",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"•Gondorian Servant, Denethor's Handman",Expanded (PC),2,3,0.3333,0.0163,Unknown,0.50
"•Gondorian Servant, Denethor's Handman",Expanded (PC),Any,5,0.4000,0.0272,Unknown,0.83
"•Gondorian Servant, Denethor's Handman",All Blocks (PC),Any,5,0.4000,0.0025,Unknown,0.20
"Easterling Dispatcher",Expanded (PC),3,3,0.3333,0.0163,Unknown,0.50
"Easterling Dispatcher",Expanded (PC),4,1,0.0000,0.0054,Unknown,0.17
"Easterling Dispatcher",Expanded (PC),Any,4,0.2500,0.0217,Unknown,0.66
"Easterling Dispatcher",All Blocks (PC),Any,4,0.2500,0.0020,Unknown,0.16
"All Save One",Expanded (PC),2,3,0.3333,0.0163,Unknown,0.50
"All Save One",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"All Save One",All Blocks (PC),Any,3,0.3333,0.0015,Unknown,0.12
"Northern Pelennor",Expanded (PC),Site,5,0.2000,0.0272,2.13,2.13
"Northern Pelennor",All Blocks (PC),Site,5,0.2000,0.0025,0.46,0.46
"City of Kings",Expanded (PC),Site,9,0.2222,0.0489,3.82,3.82
"City of Kings",All Blocks (PC),Site,9,0.2222,0.0044,0.81,0.81
"•Lieutenant of Orthanc",Expanded (PC),2,3,0.0000,0.0163,Unknown,0.50
"•Lieutenant of Orthanc",Expanded (PC),Any,3,0.0000,0.0163,Unknown,0.50
"•Lieutenant of Orthanc",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"•Lieutenant of Orthanc",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"•Lieutenant of Orthanc",All Blocks (PC),Any,4,0.0000,0.0020,Unknown,0.16
"•Ugluk's Sword",Expanded (PC),4,3,0.0000,0.0163,Unknown,0.50
"•Ugluk's Sword",Expanded (PC),Any,3,0.0000,0.0163,Unknown,0.50
"•Ugluk's Sword",Movie Block (PC),3,3,0.6667,0.0027,Unknown,0.08
"•Ugluk's Sword",Movie Block (PC),4,1,1.0000,0.0009,Unknown,0.03
"•Ugluk's Sword",Movie Block (PC),Any,4,0.7500,0.0036,Unknown,0.11
