ID,Type,Fellowship Win Rate,Fellowship Games Played,Fellowship Rating,Movie Win Rate,Movie Games Played,Movie Rating,Expanded Win Rate,Expanded Games Played,Expanded Rating
Redhorn Pass, site,,,N/A,,,N/A,0.7073170731707317,41,Meta Dominating Power Picks
Strange Device, drawDeck,,,N/A,,,N/A,0.5135135135135135,74,High Play Rate with Average Strength
Following Uruk, drawDeck,,,N/A,,,N/A,0.6090225563909775,133,Meta Dominating Power Picks
Sentry Uruk, drawDeck,,,N/A,,,N/A,0.6,95,Meta Dominating Power Picks
Violent Hurl, drawDeck,,,N/A,,,N/A,0.6049382716049383,162,Meta Dominating Power Picks
With All Possible Speed, drawDeck,,,N/A,,,N/A,0.6195652173913043,92,Meta Dominating Power Picks
White Hand Guard, drawDeck,,,N/A,,,N/A,0.6,165,Meta Dominating Power Picks
White Hand Scout, drawDeck,,,N/A,,,N/A,0.5121951219512195,41,Average
White Hand Taskmaster, drawDeck,,,N/A,,,N/A,0.6024096385542169,83,Meta Dominating Power Picks
Final Triumph, drawDeck,,,N/A,,,N/A,0.6296296296296297,81,Meta Dominating Power Picks
11_236, site,,,N/A,,,N/A,0.46153846153846156,65,High Play Rate with Average Strength
11_264, site,,,N/A,,,N/A,0.4523809523809524,42,High Play Rate with Average Strength
Elven Marksmanship, drawDeck,,,N/A,,,N/A,0.3953488372093023,43,Redeemable
Legolas: Woodland Emissary, drawDeck,,,N/A,,,N/A,0.4411764705882353,34,Average
Legolas' Bow, drawDeck,,,N/A,,,N/A,0.4,40,Average
Seclusion, drawDeck,,,N/A,,,N/A,0.40476190476190477,42,High Play Rate with Average Strength
Take Up the Bow, drawDeck,,,N/A,,,N/A,0.4838709677419355,31,Average
Streets of Bree, site,,,N/A,,,N/A,0.4470588235294118,85,High Play Rate with Average Strength
11_228, site,,,N/A,,,N/A,0.375,96,Redeemable
11_112, drawDeck,,,N/A,,,N/A,0.3157894736842105,19,Redeemable
Dread and Despair, drawDeck,,,N/A,,,N/A,0.47368421052631576,19,Average
Goblin Hordes, drawDeck,,,N/A,,,N/A,0.41333333333333333,75,High Play Rate with Average Strength
Isengard Underling, drawDeck,,,N/A,,,N/A,0.375,40,Redeemable
Porter Troll, drawDeck,,,N/A,,,N/A,0.43283582089552236,67,High Play Rate with Average Strength
Troll's Keyward: Keeper of the Beast, drawDeck,,,N/A,,,N/A,0.4745762711864407,59,High Play Rate with Average Strength
Cave Troll of Moria: Savage Menace, drawDeck,,,N/A,,,N/A,0.43661971830985913,71,High Play Rate with Average Strength
Forced March, drawDeck,,,N/A,,,N/A,0.5901639344262295,61,High Play Rate with Average Strength
Ordnance Grunt, drawDeck,,,N/A,,,N/A,0.4444444444444444,54,High Play Rate with Average Strength
Tower Troll, drawDeck,,,N/A,,,N/A,0.47058823529411764,51,High Play Rate with Average Strength
Orkish Assassin, drawDeck,,,N/A,,,N/A,0.3333333333333333,3,Redeemable
Woodhall Elf: Exile, drawDeck,,,N/A,,,N/A,0.453781512605042,119,High Play Rate with Average Strength
Arwen: Royal Maiden, drawDeck,,,N/A,,,N/A,0.25,4,Trash
Stalwart Support, drawDeck,,,N/A,,,N/A,0.5737704918032787,61,High Play Rate with Average Strength
Surrounded by Wraiths, drawDeck,,,N/A,,,N/A,0.14285714285714285,7,Trash
Uncertain Future, drawDeck,,,N/A,,,N/A,0.45,20,Average
Unending Life, drawDeck,,,N/A,,,N/A,0.53125,32,Average
Faramir's Sword, drawDeck,,,N/A,,,N/A,0.40540540540540543,37,Average
Secluded Homestead, drawDeck,,,N/A,,,N/A,0.3125,16,Redeemable
Standing Tall, drawDeck,,,N/A,,,N/A,0.5,2,Unplayed
A Shadow Fell Over Them, drawDeck,,,N/A,,,N/A,0.4583333333333333,24,Average
They Feel the Precious, drawDeck,,,N/A,,,N/A,0.5789473684210527,19,Average
Legolas: of the Woodland Realm, drawDeck,,,N/A,,,N/A,0.5192307692307693,52,High Play Rate with Average Strength
Sword of the Fallen, drawDeck,,,N/A,,,N/A,0.4444444444444444,36,Average
Aragorn: Thorongil, drawDeck,,,N/A,,,N/A,0.5297029702970297,202,High Play Rate with Average Strength
17_11, drawDeck,,,N/A,,,N/A,0.6578947368421053,38,Meta Dominating Power Picks
Weapons of Lothlorien, drawDeck,,,N/A,,,N/A,0.2,5,Trash
Anduril: Sword That Was Broken, drawDeck,,,N/A,,,N/A,0.4657534246575342,219,High Play Rate with Average Strength
17_7, drawDeck,,,N/A,,,N/A,0.3333333333333333,9,Redeemable
Celebring: Elven-smith, drawDeck,,,N/A,,,N/A,0.358974358974359,78,Redeemable
Namarie, drawDeck,,,N/A,,,N/A,0.5733333333333334,75,High Play Rate with Average Strength
Falls of Rauros, site,,,N/A,,,N/A,0.5370370370370371,54,High Play Rate with Average Strength
Ghan-buri-Ghan: Chieftain of the Woses , drawDeck,,,N/A,,,N/A,0.5825242718446602,103,High Play Rate with Average Strength
New-awakened, drawDeck,,,N/A,,,N/A,0.3125,16,Redeemable
The Witch-king's Beast: Fell Creature, drawDeck,,,N/A,,,N/A,0.4117647058823529,34,Average
Jarnsmid: Barding Emissary, drawDeck,,,N/A,,,N/A,0.5891089108910891,202,High Play Rate with Average Strength
Radagast: Tender of Beasts, drawDeck,,,N/A,,,N/A,0.4,25,Average
Traveler's Homestead, drawDeck,,,N/A,,,N/A,0.43243243243243246,37,Average
Heirs of Gondor, drawDeck,,,N/A,,,N/A,0.40476190476190477,42,High Play Rate with Average Strength
Be Gone, drawDeck,,,N/A,,,N/A,0.4,5,Low Play Rate with Average Strength
Gondorian Prowler, drawDeck,,,N/A,,,N/A,0.38461538461538464,13,Redeemable
Narsil: Forged by Telchar, drawDeck,,,N/A,,,N/A,0.46774193548387094,62,High Play Rate with Average Strength
Gollum: Threatening Guide, drawDeck,,,N/A,,,N/A,0.5098039215686274,51,High Play Rate with Average Strength
Gift of the Evenstar: Blessed Light, drawDeck,,,N/A,,,N/A,0.4117647058823529,17,Average
Glorfindel: Eldarin Lord, drawDeck,,,N/A,,,N/A,0.5607476635514018,107,High Play Rate with Average Strength
Haldir: Warrior Messenger, drawDeck,,,N/A,,,N/A,0.5625,16,Average
Arwen's Dagger, drawDeck,,,N/A,,,N/A,0.36363636363636365,33,Redeemable
11_259, site,,,N/A,,,N/A,0.5347593582887701,187,High Play Rate with Average Strength
Gamling: Defender of the Hornburg, drawDeck,,,N/A,,,N/A,0.5283018867924528,159,High Play Rate with Average Strength
Sting: Weapon of Heritage, drawDeck,,,N/A,,,N/A,0.40625,64,High Play Rate with Average Strength
Home and Hearth, drawDeck,,,N/A,,,N/A,0.49206349206349204,63,High Play Rate with Average Strength
Firefoot: Mearas of the Mark, drawDeck,,,N/A,,,N/A,0.47368421052631576,19,Average
Bill the Pony: Dearly-loved, drawDeck,,,N/A,,,N/A,0.3333333333333333,18,Redeemable
Rohan Stable Master, drawDeck,,,N/A,,,N/A,0.5116279069767442,129,High Play Rate with Average Strength
Rohirrim Doorwarden, drawDeck,,,N/A,,,N/A,0.49242424242424243,132,High Play Rate with Average Strength
Theoden: Northman, King of Rohan, drawDeck,,,N/A,,,N/A,0.5,12,Low Play Rate with Average Strength
Aragorn: Defender of Rohan, drawDeck,,,N/A,,,N/A,0.45161290322580644,62,High Play Rate with Average Strength
Eomer: Northman, drawDeck,,,N/A,,,N/A,0.375,8,Redeemable
Eowyn: Northwoman, drawDeck,,,N/A,,,N/A,0.3333333333333333,6,Redeemable
4_298*, drawDeck,,,N/A,,,N/A,1,1,Unplayed
Erkenbrand's Horn, drawDeck,,,N/A,,,N/A,0.475,40,Average
11_234, site,,,N/A,,,N/A,0.52,175,High Play Rate with Average Strength
15_189, site,,,N/A,,,N/A,0.5193798449612403,129,High Play Rate with Average Strength
Proud and Able, drawDeck,,,N/A,,,N/A,0.46774193548387094,124,High Play Rate with Average Strength
Sharp Defense, drawDeck,,,N/A,,,N/A,0.3333333333333333,15,Redeemable
Belt of Erebor, drawDeck,,,N/A,,,N/A,0.5294117647058824,34,Average
Great Cost, drawDeck,,,N/A,,,N/A,0.17647058823529413,17,Trash
Arod: Rohirrim Steed, drawDeck,,,N/A,,,N/A,0.4246575342465753,73,High Play Rate with Average Strength
Black Land Overlord, drawDeck,,,N/A,,,N/A,0.45,20,Average
Black Gate Sentry, drawDeck,,,N/A,,,N/A,0.3953488372093023,43,Redeemable
Black Land Chieftain, drawDeck,,,N/A,,,N/A,0.49019607843137253,51,High Play Rate with Average Strength
Orkish Invader, drawDeck,,,N/A,,,N/A,0.1111111111111111,9,Trash
11_258, site,,,N/A,,,N/A,0.38461538461538464,104,Redeemable
Loud and Strong, drawDeck,,,N/A,,,N/A,0.3333333333333333,3,Redeemable
Wandering Hillman, drawDeck,,,N/A,,,N/A,0.7777777777777778,9,Sleeper or Niche Power Picks
White Hand Invader, drawDeck,,,N/A,,,N/A,0.5,18,Average
Vengeful Wild Man, drawDeck,,,N/A,,,N/A,0.75,4,Sleeper or Niche Power Picks
Scouting Orc, drawDeck,,,N/A,,,N/A,0.4883720930232558,43,High Play Rate with Average Strength
Veteran War Chief, drawDeck,,,N/A,,,N/A,0.5263157894736842,38,Average
Relentless Warg, drawDeck,,,N/A,,,N/A,0.47368421052631576,114,High Play Rate with Average Strength
Nocked, drawDeck,,,N/A,,,N/A,0.4,35,Average
Rumil: Brother of Haldir, drawDeck,,,N/A,,,N/A,0.4444444444444444,18,Average
Legolas: Of the Grey Company, drawDeck,,,N/A,,,N/A,0.3333333333333333,24,Redeemable
11_237, site,,,N/A,,,N/A,0.47368421052631576,114,High Play Rate with Average Strength
11_245, site,,,N/A,,,N/A,0.44808743169398907,183,High Play Rate with Average Strength
11_255, site,,,N/A,,,N/A,0.54,50,High Play Rate with Average Strength
Gandalf's Staff: Ash-Staff, drawDeck,,,N/A,,,N/A,0.3950617283950617,81,Redeemable
Leaflock: Finglas, drawDeck,,,N/A,,,N/A,0.4117647058823529,17,Average
Quickbeam: Hastiest of All Ents, drawDeck,,,N/A,,,N/A,0.5555555555555556,9,Low Play Rate with Average Strength
Shepherd of the Trees, drawDeck,,,N/A,,,N/A,0.6666666666666666,3,Sleeper or Niche Power Picks
11_242, site,,,N/A,,,N/A,0.43243243243243246,111,High Play Rate with Average Strength
11_261, site,,,N/A,,,N/A,0.4298245614035088,114,High Play Rate with Average Strength
Bilbo: Aged Ring-bearer, drawDeck,,,N/A,,,N/A,0.410958904109589,73,High Play Rate with Average Strength
Fates Entwined, drawDeck,,,N/A,,,N/A,0.25,36,Trash
Golden Perch Ale, drawDeck,,,N/A,,,N/A,0.3026315789473684,76,Redeemable
Get On and Get Away, drawDeck,,,N/A,,,N/A,0.4166666666666667,12,Low Play Rate with Average Strength
Little Golden Flower, drawDeck,,,N/A,,,N/A,0.3684210526315789,38,Redeemable
Scouring of the Shire, drawDeck,,,N/A,,,N/A,0.4318181818181818,88,High Play Rate with Average Strength
Pippin: Steadfast Friend, drawDeck,,,N/A,,,N/A,0.3783783783783784,37,Redeemable
12_187, site,,,N/A,,,N/A,0.4166666666666667,24,Average
Starkhorn, site,,,N/A,,,N/A,0.16216216216216217,37,Trash
Mountain Homestead, drawDeck,,,N/A,,,N/A,0.25,4,Trash
Thrarin: Smith of Erebor, drawDeck,,,N/A,,,N/A,0.3181818181818182,22,Redeemable
Thorin's Harp, drawDeck,,,N/A,,,N/A,0.25,4,Trash
11_257, site,,,N/A,,,N/A,0.5882352941176471,119,High Play Rate with Average Strength
Not Alone, drawDeck,,,N/A,,,N/A,0.4166666666666667,12,Low Play Rate with Average Strength
Treacherous Little Toad, drawDeck,,,N/A,,,N/A,0.4375,16,Average
It's My Birthday, drawDeck,,,N/A,,,N/A,,1,Unplayed
White Hand Slayer, drawDeck,,,N/A,,,N/A,,1,Unplayed
Deceit, drawDeck,,,N/A,,,N/A,0.5166666666666667,60,High Play Rate with Average Strength
Sweeter Meats, drawDeck,,,N/A,,,N/A,0.2,5,Trash
Lurtz: Minion of the White Wizard, drawDeck,,,N/A,,,N/A,0.5555555555555556,9,Low Play Rate with Average Strength
Squad of Uruk-hai, drawDeck,,,N/A,,,N/A,0.8,5,Sleeper or Niche Power Picks
Axe of Khazad-dum, drawDeck,,,N/A,,,N/A,0.6666666666666666,3,Sleeper or Niche Power Picks
Berserker Torch, drawDeck,,,N/A,,,N/A,0.5714285714285714,7,Low Play Rate with Average Strength
12_144, drawDeck,,,N/A,,,N/A,0.5393258426966292,89,High Play Rate with Average Strength
Uruk Decimator, drawDeck,,,N/A,,,N/A,0.4,20,Average
12_152, drawDeck,,,N/A,,,N/A,0.7,20,Standard Power Picks
Uruk Blitz, drawDeck,,,N/A,,,N/A,0.7692307692307693,13,Sleeper or Niche Power Picks
Uruk Rogue, drawDeck,,,N/A,,,N/A,0.5454545454545454,11,Low Play Rate with Average Strength
Covetous Uruk, drawDeck,,,N/A,,,N/A,0.4,5,Low Play Rate with Average Strength
Heavy Axe, drawDeck,,,N/A,,,N/A,0.5263157894736842,19,Average
Well-crafted Armor, drawDeck,,,N/A,,,N/A,0.5,4,Low Play Rate with Average Strength
Armor of Khazad, drawDeck,,,N/A,,,N/A,0.3783783783783784,37,Redeemable
Spear of the White Hand, drawDeck,,,N/A,,,N/A,0.6111111111111112,18,Standard Power Picks
Throne of Isengard, drawDeck,,,N/A,,,N/A,0.4583333333333333,48,High Play Rate with Average Strength
Ghastly Wound, drawDeck,,,N/A,,,N/A,0.5789473684210527,133,High Play Rate with Average Strength
Shagrat: Tower Captain, drawDeck,,,N/A,,,N/A,0.5384615384615384,65,High Play Rate with Average Strength
Run Until Found, drawDeck,,,N/A,,,N/A,0.5555555555555556,63,High Play Rate with Average Strength
Still Twitching, drawDeck,,,N/A,,,N/A,0.5588235294117647,34,Average
Guidance of the Istari, drawDeck,,,N/A,,,N/A,0.6111111111111112,18,Standard Power Picks
Abandoned Mine Shaft, site,,,N/A,,,N/A,0.42780748663101603,187,High Play Rate with Average Strength
11_254, site,,,N/A,,,N/A,0.39869281045751637,153,Redeemable
Sense of Obligation, drawDeck,,,N/A,,,N/A,0.45,40,Average
Last Days, drawDeck,,,N/A,,,N/A,0.35294117647058826,17,Redeemable
Dunlending Trapper, drawDeck,,,N/A,,,N/A,,1,Unplayed
Bold Easterling, drawDeck,,,N/A,,,N/A,0.5,2,Unplayed
Courageous Easterling, drawDeck,,,N/A,,,N/A,0.3333333333333333,12,Redeemable
Stampeding Savage, drawDeck,,,N/A,,,N/A,0.4,10,Low Play Rate with Average Strength
Doors of Durin, site,,,N/A,,,N/A,0.5119047619047619,84,High Play Rate with Average Strength
11_252, site,,,N/A,,,N/A,0.4479166666666667,96,High Play Rate with Average Strength
Farmer Maggot: Hobbit of the Marish, drawDeck,,,N/A,,,N/A,0.5333333333333333,75,High Play Rate with Average Strength
Ferocious Haradrim, drawDeck,,,N/A,,,N/A,0.6,25,Standard Power Picks
Grieving the Fallen, drawDeck,,,N/A,,,N/A,0.5,8,Low Play Rate with Average Strength
Southlinch Leaf, drawDeck,,,N/A,,,N/A,0.4375,16,Average
Fredegar Bolger: Fatty, drawDeck,,,N/A,,,N/A,0.5319148936170213,47,High Play Rate with Average Strength
Whisper in the Dark, drawDeck,,,N/A,,,N/A,0.2857142857142857,14,Trash
Daddy Twofoot: Next-door Neighbor, drawDeck,,,N/A,,,N/A,0.5,66,High Play Rate with Average Strength
No Visitors, drawDeck,,,N/A,,,N/A,0.6060606060606061,33,Standard Power Picks
Riddermark Javelin, drawDeck,,,N/A,,,N/A,0.45161290322580644,62,High Play Rate with Average Strength
Coif, drawDeck,,,N/A,,,N/A,0.5161290322580645,62,High Play Rate with Average Strength
Gathering Strength, drawDeck,,,N/A,,,N/A,0.41935483870967744,31,Average
13_99, drawDeck,,,N/A,,,N/A,0.44,25,Average
Swarming Hillman, drawDeck,,,N/A,,,N/A,,2,Unplayed
In the Wild Men's Wake, drawDeck,,,N/A,,,N/A,,4,Trash
Pandemonium, drawDeck,,,N/A,,,N/A,,4,Trash
Stampeding Shepherd, drawDeck,,,N/A,,,N/A,,1,Unplayed
Sunland Guard, drawDeck,,,N/A,,,N/A,0.36363636363636365,11,Redeemable
Sunland Skirmisher, drawDeck,,,N/A,,,N/A,,2,Unplayed
Sunland Sneak, drawDeck,,,N/A,,,N/A,,4,Trash
Sunland Trooper, drawDeck,,,N/A,,,N/A,,2,Unplayed
Sunland Warrior, drawDeck,,,N/A,,,N/A,,4,Trash
Vengeful Savage, drawDeck,,,N/A,,,N/A,,3,Trash
11_241, site,,,N/A,,,N/A,0.5339805825242718,103,High Play Rate with Average Strength
City of Kings, site,,,N/A,,,N/A,0.4090909090909091,44,High Play Rate with Average Strength
Dwarven Warrior, drawDeck,,,N/A,,,N/A,0.34782608695652173,23,Redeemable
Thorin III: Stonehelm, drawDeck,,,N/A,,,N/A,0.3333333333333333,12,Redeemable
Westfold Village, site,,,N/A,,,N/A,0.5432098765432098,81,High Play Rate with Average Strength
Lingering Shadow, drawDeck,,,N/A,,,N/A,0.3333333333333333,30,Redeemable
Dark Fell About Him, drawDeck,,,N/A,,,N/A,0.2,10,Trash
Fear and Great Wonder, drawDeck,,,N/A,,,N/A,1,1,Unplayed
Mere of Dead Faces, site,,,N/A,,,N/A,0.5377358490566038,106,High Play Rate with Average Strength
Force of Uruk-hai, drawDeck,,,N/A,,,N/A,,2,Unplayed
Fortitude, drawDeck,,,N/A,,,N/A,0.55,20,Average
11_190, drawDeck,,,N/A,,,N/A,0.5510204081632653,49,High Play Rate with Average Strength
Sudden Fury, drawDeck,,,N/A,,,N/A,0.32558139534883723,43,Redeemable
Frodo Gamgee: Son of Samwise, drawDeck,,,N/A,,,N/A,0.23809523809523808,21,Trash
Fearless Approach, drawDeck,,,N/A,,,N/A,0.2,5,Trash
Chasing Uruk, drawDeck,,,N/A,,,N/A,0.2857142857142857,7,Trash
Poised for Assault, drawDeck,,,N/A,,,N/A,0.16666666666666666,6,Trash
Uruk Cavern Striker, drawDeck,,,N/A,,,N/A,,2,Unplayed
White Hand Intruder, drawDeck,,,N/A,,,N/A,,2,Unplayed
Fury of the Evil Army, drawDeck,,,N/A,,,N/A,0.5138888888888888,72,High Play Rate with Average Strength
White Hand Marshal, drawDeck,,,N/A,,,N/A,0.3076923076923077,13,Redeemable
Race Across the Mark, drawDeck,,,N/A,,,N/A,0.3,10,Redeemable
Isengard Sword, drawDeck,,,N/A,,,N/A,0.6428571428571429,14,Standard Power Picks
A Shadow Rises, drawDeck,,,N/A,,,N/A,0.5925925925925926,27,Average
Theodred: Second Marshal of the Mark, drawDeck,,,N/A,,,N/A,0.6470588235294118,34,Standard Power Picks
Alatar Deceived, drawDeck,,,N/A,,,N/A,0.5714285714285714,28,Average
Spear of the Mark, drawDeck,,,N/A,,,N/A,0.6460176991150443,113,Meta Dominating Power Picks
Seeking Uruk, drawDeck,,,N/A,,,N/A,0.42105263157894735,19,Average
You Do Not Know Fear, drawDeck,,,N/A,,,N/A,0.6137931034482759,145,Meta Dominating Power Picks
Banners Blowing, drawDeck,,,N/A,,,N/A,0.35,40,Redeemable
Aragorn: Well-traveled Guide, drawDeck,,,N/A,,,N/A,0.35714285714285715,28,Redeemable
Weapons of Control, drawDeck,,,N/A,,,N/A,0.6923076923076923,13,Sleeper or Niche Power Picks
Breeding Pit of Isengard, site,,,N/A,,,N/A,0.494949494949495,99,High Play Rate with Average Strength
Nurn, site,,,N/A,,,N/A,0.5925925925925926,27,Average
Houses of Healing, drawDeck,,,N/A,,,N/A,0.4230769230769231,52,High Play Rate with Average Strength
11_65, drawDeck,,,N/A,,,N/A,0.6097560975609756,41,Meta Dominating Power Picks
Shadowfax: Roaring Wind, drawDeck,,,N/A,,,N/A,0.4,10,Low Play Rate with Average Strength
Aragorn: Isildur's Heir, drawDeck,,,N/A,,,N/A,0.6,5,Sleeper or Niche Power Picks
Kings' Legacy, drawDeck,,,N/A,,,N/A,0.35294117647058826,34,Redeemable
15_171, drawDeck,,,N/A,,,N/A,0.35714285714285715,14,Redeemable
Ugluk's Sword: Weapon of Command, drawDeck,,,N/A,,,N/A,0.75,4,Sleeper or Niche Power Picks
Gandalf: Returned, drawDeck,,,N/A,,,N/A,0.5111111111111111,90,High Play Rate with Average Strength
Throne of Minas Tirith, drawDeck,,,N/A,,,N/A,0.4791666666666667,48,High Play Rate with Average Strength
Elendil's Army, drawDeck,,,N/A,,,N/A,0.3333333333333333,33,Redeemable
Horn of Boromir: The Great Horn, drawDeck,,,N/A,,,N/A,0.52,75,High Play Rate with Average Strength
Isildur: Sword-Bearer, drawDeck,,,N/A,,,N/A,0.4090909090909091,22,Average
The Faithful Stone, drawDeck,,,N/A,,,N/A,0.509090909090909,55,High Play Rate with Average Strength
11_95, drawDeck,,,N/A,,,N/A,0.375,8,Redeemable
12_65, drawDeck,,,N/A,,,N/A,0.4444444444444444,9,Low Play Rate with Average Strength
Beast of War, drawDeck,,,N/A,,,N/A,0.36363636363636365,11,Redeemable
17_48, drawDeck,,,N/A,,,N/A,0.38461538461538464,39,Redeemable
Henchman's Dagger, drawDeck,,,N/A,,,N/A,0.4,5,Low Play Rate with Average Strength
Dol Guldur, site,,,N/A,,,N/A,0.4358974358974359,39,Average
Elladan: Son of Elrond, drawDeck,,,N/A,,,N/A,0.30303030303030304,33,Redeemable
Elrohir: Son of Elrond, drawDeck,,,N/A,,,N/A,0.30303030303030304,33,Redeemable
Vile Pit, drawDeck,,,N/A,,,N/A,0.64,25,Standard Power Picks
Lothlorien Guides, drawDeck,,,N/A,,,N/A,0.45588235294117646,68,High Play Rate with Average Strength
Pikes Upon Pikes, drawDeck,,,N/A,,,N/A,0.4,10,Low Play Rate with Average Strength
Tracking the Prize, drawDeck,,,N/A,,,N/A,0.42857142857142855,14,Average
Aldred: Eored Soldier, drawDeck,,,N/A,,,N/A,0.6176470588235294,34,Standard Power Picks
Ulaire Attea: Black Predator, drawDeck,,,N/A,,,N/A,0.2727272727272727,11,Trash
Hama: Captain of the King's Guard, drawDeck,,,N/A,,,N/A,0.5,14,Average
Eomer's Spear: Trusty Weapon, drawDeck,,,N/A,,,N/A,0.5294117647058824,34,Average
Horse of Great Stature, drawDeck,,,N/A,,,N/A,0.45,20,Average
Aragorn's Bow: Ranger's Longbow, drawDeck,,,N/A,,,N/A,0.5819209039548022,177,High Play Rate with Average Strength
Dispatched with Haste, drawDeck,,,N/A,,,N/A,0.5384615384615384,26,Average
Throne of the Golden Hall, drawDeck,,,N/A,,,N/A,0.5531914893617021,47,High Play Rate with Average Strength
Eomer: Eored Captain, drawDeck,,,N/A,,,N/A,0.5714285714285714,21,Average
Rohirrim Herdsman, drawDeck,,,N/A,,,N/A,,2,Unplayed
Whistling Death, drawDeck,,,N/A,,,N/A,0.8333333333333334,6,Sleeper or Niche Power Picks
Denethor: Last Ruling Steward, drawDeck,,,N/A,,,N/A,0.673469387755102,49,Meta Dominating Power Picks
Dinendal: Mirkwood Archer, drawDeck,,,N/A,,,N/A,0.589041095890411,73,High Play Rate with Average Strength
17_12, drawDeck,,,N/A,,,N/A,0.6956521739130435,46,Meta Dominating Power Picks
Ithilien Blade, drawDeck,,,N/A,,,N/A,0.5588235294117647,102,High Play Rate with Average Strength
11_238, site,,,N/A,,,N/A,0.48863636363636365,88,High Play Rate with Average Strength
Disarmed, drawDeck,,,N/A,,,N/A,0.5,6,Low Play Rate with Average Strength
Reaching Tentacle, drawDeck,,,N/A,,,N/A,0.6086956521739131,115,Meta Dominating Power Picks
Strong Tentacle, drawDeck,,,N/A,,,N/A,0.5675675675675675,74,High Play Rate with Average Strength
Watcher in the Water: Many-Tentacled Creature, drawDeck,,,N/A,,,N/A,0.5783132530120482,83,High Play Rate with Average Strength
Eomer: Horsemaster, drawDeck,,,N/A,,,N/A,0.5517241379310345,29,Average
Last Days of My House, drawDeck,,,N/A,,,N/A,0.5617977528089888,89,High Play Rate with Average Strength
Robin Smallburrow: Shirriff Cock-Robin, drawDeck,,,N/A,,,N/A,0.57,100,High Play Rate with Average Strength
Safe Passage, drawDeck,,,N/A,,,N/A,0.2631578947368421,19,Trash
Come Away, drawDeck,,,N/A,,,N/A,1,2,Unplayed
Duality, drawDeck,,,N/A,,,N/A,0.6666666666666666,6,Sleeper or Niche Power Picks
Fishing Boat, drawDeck,,,N/A,,,N/A,0.5222222222222223,90,High Play Rate with Average Strength
Out of All Knowledge, drawDeck,,,N/A,,,N/A,0.4,5,Low Play Rate with Average Strength
Softly Up Behind, drawDeck,,,N/A,,,N/A,0.6666666666666666,3,Sleeper or Niche Power Picks
Nice Fish, drawDeck,,,N/A,,,N/A,0.5057471264367817,87,High Play Rate with Average Strength
Release Them, drawDeck,,,N/A,,,N/A,0.5833333333333334,12,Low Play Rate with Average Strength
Time for Food, drawDeck,,,N/A,,,N/A,1,2,Unplayed
Trusted Promise, drawDeck,,,N/A,,,N/A,1,2,Unplayed
Morgul Brawler, drawDeck,,,N/A,,,N/A,0.6666666666666666,3,Sleeper or Niche Power Picks
Moria Menace, drawDeck,,,N/A,,,N/A,,3,Trash
Farin: Emissary of Erebor, drawDeck,,,N/A,,,N/A,0.4444444444444444,18,Average
With Doom We Come, drawDeck,,,N/A,,,N/A,0.2857142857142857,14,Trash
His Father's Charge, drawDeck,,,N/A,,,N/A,,6,Trash
Whip of Many Thongs: Weapon of Flame and Shadow, drawDeck,,,N/A,,,N/A,0.5476190476190477,42,High Play Rate with Average Strength
Final Account, drawDeck,,,N/A,,,N/A,0.18181818181818182,11,Trash
Battle to the Last, drawDeck,,,N/A,,,N/A,0.2,15,Trash
The Mouth of Sauron: Lieutenant of Barad-dur, drawDeck,,,N/A,,,N/A,0.2857142857142857,28,Trash
Dwarven Skill, drawDeck,,,N/A,,,N/A,,4,Trash
Whatever End, drawDeck,,,N/A,,,N/A,0.4444444444444444,9,Low Play Rate with Average Strength
Memories of Darkness, drawDeck,,,N/A,,,N/A,0.4,10,Low Play Rate with Average Strength
Easterling Aggressor, drawDeck,,,N/A,,,N/A,,3,Trash
Counts But One, drawDeck,,,N/A,,,N/A,0.29411764705882354,34,Trash
Hatred Stirred, drawDeck,,,N/A,,,N/A,0.4230769230769231,26,Average
Bow of Minas Tirith, drawDeck,,,N/A,,,N/A,0.6,25,Standard Power Picks
Brego: Loyal Steed, drawDeck,,,N/A,,,N/A,0.37037037037037035,27,Redeemable
Faramir: Prince of Ithilien, drawDeck,,,N/A,,,N/A,,1,Unplayed
Isildur: Heir of Elendil, drawDeck,,,N/A,,,N/A,,1,Unplayed
Stewards' Legacy, drawDeck,,,N/A,,,N/A,0.484375,64,High Play Rate with Average Strength
Morannon Plains, site,,,N/A,,,N/A,0.4245810055865922,179,High Play Rate with Average Strength
On Guard, drawDeck,,,N/A,,,N/A,,5,Trash
Rosie Cotton: Barmaid, drawDeck,,,N/A,,,N/A,,7,Trash
Simple Living, drawDeck,,,N/A,,,N/A,0.391304347826087,23,Redeemable
12_133, drawDeck,,,N/A,,,N/A,0.17391304347826086,23,Trash
Westfarthing Businessman, drawDeck,,,N/A,,,N/A,0.42857142857142855,7,Low Play Rate with Average Strength
Brought Back Alive, drawDeck,,,N/A,,,N/A,,1,Unplayed
Anduin River, site,,,N/A,,,N/A,0.5035460992907801,141,High Play Rate with Average Strength
Confronting the Eye, drawDeck,,,N/A,,,N/A,0.42857142857142855,21,Average
15_204, drawDeck,,,N/A,,,N/A,0.4166666666666667,12,Low Play Rate with Average Strength
Gimli: Eager Hunter, drawDeck,,,N/A,,,N/A,0.425531914893617,47,High Play Rate with Average Strength
No Quicker Path, drawDeck,,,N/A,,,N/A,0.46153846153846156,13,Low Play Rate with Average Strength
17_35, drawDeck,,,N/A,,,N/A,0.39285714285714285,28,Redeemable
